"Format","AiM CSV File"
"Session","Sodegaura"
"Vehicle","RS660"
"Racer","Mao"
"Championship",""
"Comment","Ripa"
"Date","Saturday, April 25, 2026"
"Time","2:58 PM"
"Sample Rate","20"
"Duration","977.993"
"Segment","Session"
"Beacon Markers","303.381","388.57","473.951","562.23","649.566","733.329","818.162","977.993"
"Segment Times","5:03.381","1:25.189","1:25.381","1:28.279","1:27.336","1:23.763","1:24.833","2:39.831"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","RPM dup 2","Throttle","Gear","Speed Rear","Lean Angle","Engine Brake"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","rpm","%","gear","km/h","deg","#"

"720.050","123.1336","14","0.3701","-0.2120","-0.4664","-91.2530","6.0537","126.4806","6.5000","0.1600","323.7272","35.39222031","140.08776758","9619.9307","0.0000","3.0000","126.5000","21.7377","1.0000"
"720.100","122.7580","14","0.4128","-0.2229","-0.4707","-90.9321","6.7722","126.4625","6.5000","0.1600","288.4954","35.39222032","140.08774891","9603.5938","0.0000","3.0000","126.5000","21.9140","1.0000"
"720.150","122.4458","14","0.4339","-0.2418","-0.4747","-90.5233","7.1424","126.4520","6.5000","0.1600","272.8478","35.39222045","140.08773026","9575.8203","0.0000","3.0000","126.1100","22.2349","1.0000"
"720.200","122.1891","14","0.4467","-0.2620","-0.4589","-90.1559","7.3781","126.4474","6.5000","0.1600","263.5775","35.39222071","140.08771166","9544.8203","0.0000","3.0000","125.6100","22.5362","1.0000"
"720.250","122.0035","14","0.4516","-0.2609","-0.4612","-89.7542","7.4873","126.4355","6.5000","0.1600","259.3403","35.39222107","140.08769289","9520.4502","0.0000","3.0000","125.1100","22.5792","1.0000"
"720.300","121.3352","14","0.4606","-0.2485","-0.4469","-89.4132","7.6659","126.4427","6.5000","0.1600","251.9093","35.39222144","140.08767453","9497.9502","0.0000","3.0000","124.6100","22.6268","1.0000"
"720.350","120.8187","14","0.4633","-0.2431","-0.4439","-89.1001","7.7391","126.4488","6.5000","0.1600","248.4643","35.39222188","140.08765629","9468.4297","0.0000","3.0000","124.5000","22.6990","1.0000"
"720.400","120.3078","14","0.4673","-0.2260","-0.4275","-88.7243","7.8332","126.4487","6.5000","0.1517","244.4399","35.39222243","140.08763796","9436.9297","0.0000","3.0000","124.5000","22.7525","1.0000"
"720.450","119.6562","14","0.4619","-0.2277","-0.4040","-88.2932","7.7675","126.4580","6.5000","0.1400","245.1745","35.39222317","140.08761980","9404.1289","0.0000","3.0000","124.2104","22.7525","1.0000"
"720.500","119.3527","14","0.4707","-0.2357","-0.3526","-87.9282","7.9434","126.4918","6.5000","0.1367","239.1352","35.39222396","140.08760156","9370.9600","0.0000","3.0000","123.8391","22.7591","1.0000"
"720.550","118.9680","14","0.4785","-0.2536","-0.2772","-87.5034","8.1032","126.5629","6.5000","0.1300","233.6646","35.39222480","140.08758338","9325.3799","0.0000","3.0000","123.3700","22.7765","1.0000"
"720.600","118.6872","14","0.4618","-0.2387","-0.1992","-87.0637","7.8499","126.6269","6.5000","0.1300","240.6364","35.39222582","140.08756526","9275.8799","0.0000","3.0000","122.8700","22.8341","1.0000"
"720.650","118.5029","14","0.4481","-0.2459","-0.1376","-86.6488","7.6439","126.7061","6.5000","0.1300","246.7361","35.39222682","140.08754703","9222.2002","0.0000","3.0000","122.3700","22.9353","1.0000"
"720.700","117.9243","14","0.4280","-0.2814","-0.0466","-86.2615","7.3280","126.7973","6.5000","0.1300","256.1180","35.39222793","140.08752908","9167.2002","0.0000","3.0000","121.8700","22.9476","1.0000"
"720.750","117.2521","14","0.4085","-0.3404","0.0177","-85.9450","7.0241","126.8647","6.5000","0.1300","265.6736","35.39222917","140.08751127","9091.6797","0.0000","3.0000","120.9900","22.8955","1.0000"
"720.800","116.3505","14","0.3749","-0.4242","0.0772","-85.6739","6.4804","126.9389","6.5000","0.1217","285.7506","35.39223040","140.08749364","9009.6797","0.0000","3.0000","119.9900","22.6449","1.0000"
"720.850","115.3871","13","0.3408","-0.4877","0.1077","-85.3469","5.9292","126.9661","6.5000","0.1300","309.7281","35.39223169","140.08747629","8911.7197","0.0000","3.0000","118.9900","22.3009","1.0000"
"720.900","114.6462","14","0.3275","-0.5459","0.1468","-85.1344","5.7418","127.0257","6.5000","0.1300","317.7835","35.39223310","140.08745895","8808.7197","0.0000","3.0000","117.9900","21.8914","1.0000"
"720.950","113.7092","14","0.3367","-0.5925","0.2057","-84.8002","5.9535","127.1003","6.5000","0.1300","303.9785","35.39223449","140.08744163","8705.7422","0.0000","3.0000","116.6213","21.4635","1.0000"
"721.000","112.4252","14","0.3492","-0.6182","0.2402","-84.4619","6.2326","127.1649","6.5000","0.1300","287.0854","35.39223601","140.08742471","8602.7725","0.0000","3.0000","115.1361","21.1018","1.0000"
"721.050","110.9370","14","0.3584","-0.6521","0.2996","-84.0937","6.4589","127.2296","6.5000","0.1300","273.3606","35.39223765","140.08740806","8514.5801","0.0000","3.0000","114.0100","20.7491","1.0000"
"721.100","110.1215","14","0.3767","-0.6502","0.3552","-83.7773","6.8601","127.3126","6.4675","0.1268","255.4816","35.39223926","140.08739154","8431.5801","0.0000","3.0000","113.0100","20.9659","1.0000"
"721.150","109.1972","14","0.3974","-0.6309","0.4082","-83.4955","7.3117","127.4021","6.4000","0.1200","237.6902","35.39224097","140.08737487","8359.3096","0.0000","3.0000","112.0100","21.2142","1.0000"
"721.200","108.1104","13","0.4151","-0.6207","0.4851","-83.0904","7.7151","127.5088","6.4000","0.1200","223.0224","35.39224277","140.08735852","8290.8096","0.0000","3.0000","111.0100","21.6912","1.0000"
"721.250","107.0365","13","0.4198","-0.5997","0.5624","-82.5796","7.8823","127.6191","6.4000","0.1200","216.1215","35.39224480","140.08734236","8240.4404","0.0000","3.0000","110.0100","22.1818","1.0000"
"721.300","105.8444","13","0.4215","-0.5723","0.6229","-82.1801","7.9921","127.7117","6.4000","0.1200","210.7802","35.39224673","140.08732649","8196.4404","0.0000","3.0000","109.0100","22.7340","1.0000"
"721.350","104.7526","13","0.4221","-0.5310","0.6969","-81.8388","8.0804","127.8136","6.4000","0.1200","206.3241","35.39224876","140.08731070","8138.7500","0.0000","3.0000","108.0100","23.3485","1.0000"
"721.400","103.8180","13","0.4163","-0.4838","0.7627","-81.5308","8.0405","127.9063","6.4000","0.1200","205.4998","35.39225075","140.08729510","8076.2500","0.0000","3.0000","107.0100","24.1233","1.0000"
"721.450","103.2432","13","0.4244","-0.4565","0.8335","-81.0847","8.2629","128.0029","6.4000","0.1200","198.8599","35.39225298","140.08727946","8023.7329","0.0000","3.0000","106.3837","24.9729","1.0000"
"721.500","102.6581","13","0.4373","-0.4462","0.8898","-80.5338","8.5815","128.0915","6.4000","0.1200","190.3929","35.39225535","140.08726406","7974.7227","0.0000","3.0000","105.8886","25.9443","1.0000"
"721.550","101.7502","13","0.4537","-0.4260","0.9392","-80.1578","8.9718","128.1833","6.4000","0.1200","180.4987","35.39225767","140.08724884","7940.8398","0.0000","3.0000","105.3900","26.9724","1.0000"
"721.600","101.1114","13","0.4526","-0.3715","0.9858","-79.7655","9.0163","128.2664","6.4000","0.1200","178.4807","35.39226009","140.08723363","7912.8398","0.0000","3.0000","104.8900","28.0620","1.0000"
"721.650","100.3834","13","0.4609","-0.3538","1.0315","-79.2740","9.2422","128.3428","6.4000","0.1200","172.8651","35.39226265","140.08721864","7887.7202","0.0000","3.0000","104.3900","29.3080","1.0000"
"721.700","99.7550","13","0.4816","-0.3613","1.0709","-78.7767","9.7187","128.4254","6.4000","0.1200","163.3610","35.39226533","140.08720373","7863.7202","0.0000","3.0000","103.8900","30.6345","1.0000"
"721.750","99.0221","13","0.5068","-0.3783","1.1098","-78.2580","10.2912","128.5092","6.4000","0.1200","153.1397","35.39226811","140.08718898","7854.8398","0.0000","3.0000","103.3900","32.0674","1.0000"
"721.800","98.3363","13","0.5101","-0.3952","1.1300","-77.6587","10.4289","128.5842","6.3175","0.1200","150.0708","35.39227095","140.08717435","7851.8398","0.0000","3.0000","102.8900","33.5303","1.0000"
"721.850","97.8122","13","0.5283","-0.3942","1.1739","-77.1616","10.8791","128.6722","6.3000","0.1200","143.0936","35.39227393","140.08715982","7824.0000","0.0000","3.0000","102.7500","34.8075","1.0000"
"721.900","97.1564","13","0.5545","-0.3717","1.2152","-76.5723","11.5006","128.7479","6.3000","0.1200","134.4531","35.39227694","140.08714547","7786.5000","0.0000","3.0000","102.7500","36.0594","1.0000"
"721.950","96.4471","13","0.6038","-0.3324","1.2256","-76.0828","12.6066","128.8250","6.3000","0.1200","121.7618","35.39227997","140.08713122","7772.0791","0.0000","3.0000","102.3936","37.2744","1.0000"
"722.000","95.6618","13","0.6291","-0.3226","1.2596","-75.4281","13.2156","128.9109","6.3000","0.1200","115.2050","35.39228324","140.08711720","7766.6338","0.0000","3.0000","101.8985","38.4723","1.0000"
"722.050","94.9795","13","0.6255","-0.3398","1.3498","-74.6745","13.2193","129.0233","6.3000","0.1208","114.3511","35.39228675","140.08710326","7747.1499","0.0000","3.0000","101.7500","39.4813","1.0000"
"722.100","94.6180","13","0.6369","-0.3371","1.3753","-74.0115","13.5461","129.0954","6.3000","0.1300","111.1684","35.39229030","140.08708951","7721.6499","0.0000","3.0000","101.7500","40.5023","1.0000"
"722.150","94.1892","13","0.6793","-0.3365","1.3774","-73.2166","14.5393","129.1572","6.3000","0.1300","103.1042","35.39229404","140.08707581","7698.6001","0.0000","3.0000","101.4000","41.5778","1.0000"
"722.200","93.8011","13","0.7188","-0.3319","1.3801","-72.4020","15.4824","129.2062","6.3000","0.1300","96.4248","35.39229792","140.08706234","7676.6001","0.0000","3.0000","100.9000","42.5812","1.0000"
"722.250","93.0512","13","0.7545","-0.3379","1.3845","-71.6025","16.3561","129.2560","6.3000","0.1300","90.5447","35.39230187","140.08704905","7663.3501","0.0000","3.0000","100.7500","43.3994","1.0000"
"722.300","92.2574","13","0.7683","-0.3350","1.4214","-70.9469","16.7628","129.3198","6.3000","0.1300","87.5941","35.39230589","140.08703594","7653.8501","0.0000","3.0000","100.7500","44.2000","1.0000"
"722.350","91.4044","13","0.7650","-0.3160","1.4626","-70.2269","16.7990","129.3867","6.3000","0.1300","86.5972","35.39230994","140.08702310","7631.2476","0.0000","3.0000","100.4035","44.9720","1.0000"
"722.400","90.8393","13","0.7628","-0.3203","1.4875","-69.2844","16.8554","129.4471","6.3000","0.1300","85.7740","35.39231430","140.08701027","7603.0298","0.0000","3.0000","99.9084","45.6703","1.0000"
"722.450","90.5774","13","0.7647","-0.3267","1.5234","-68.1549","17.0033","129.5124","6.3000","0.1308","84.7827","35.39231895","140.08699761","7581.0801","0.0000","3.0000","99.7500","46.2890","1.0000"
"722.500","90.0552","13","0.7822","-0.3229","1.5266","-67.2203","17.5054","129.5608","6.3000","0.1367","81.8760","35.39232361","140.08698516","7562.0801","0.0000","3.0000","99.7500","46.6378","1.0000"
"722.550","89.5520","13","0.7933","-0.2973","1.5259","-66.5101","17.8668","129.6131","6.3000","0.1300","79.7717","35.39232832","140.08697281","7529.8198","0.0000","3.0000","99.4950","46.7910","1.0000"
"722.600","89.0060","13","0.7895","-0.2618","1.5482","-65.7336","17.8866","129.6653","6.3000","0.1300","79.1973","35.39233319","140.08696057","7491.3198","0.0000","3.0000","99.1200","46.8558","1.0000"
"722.650","88.4504","13","0.7929","-0.2370","1.5861","-64.9640","18.0586","129.7344","6.3000","0.1300","77.9534","35.39233801","140.08694857","7453.8398","0.0000","3.0000","98.6600","46.8789","1.0000"
"722.700","88.0902","13","0.7928","-0.2369","1.6180","-63.9757","18.1451","129.7939","6.3000","0.1300","77.2659","35.39234320","140.08693672","7416.8398","0.0000","3.0000","98.1600","47.0509","1.0000"
"722.750","87.4904","13","0.7844","-0.2488","1.6639","-62.8956","18.0384","129.8618","6.3000","0.1357","77.1939","35.39234849","140.08692513","7376.1001","0.0000","3.0000","97.6600","47.2648","1.0000"
"722.800","87.0285","13","0.7778","-0.2813","1.6859","-61.9159","17.9785","129.9146","6.3000","0.1318","77.0420","35.39235396","140.08691367","7333.6001","0.0000","3.0000","97.1600","47.5296","1.0000"
"722.850","86.7948","13","0.7963","-0.2981","1.6658","-61.0324","18.5156","129.9382","6.3000","0.1300","74.6062","35.39235950","140.08690229","7308.5547","0.2600","3.0000","96.6634","47.8014","1.0000"
"722.900","86.2599","13","0.8249","-0.2747","1.6766","-60.2008","19.2986","129.9810","6.3000","0.1300","71.1382","35.39236510","140.08689119","7291.7227","0.7600","3.0000","96.1683","47.9003","1.0000"
"722.950","85.7278","13","0.8807","-0.2564","1.7023","-59.1992","20.7210","130.0321","6.3000","0.1243","65.8462","35.39237092","140.08688034","7275.7700","2.0297","3.0000","95.6700","47.9865","1.0000"
"723.000","85.1029","13","0.8926","-0.2475","1.7332","-58.1780","21.1155","130.0820","6.3000","0.1283","64.1451","35.39237682","140.08686956","7260.2700","4.0099","3.0000","95.1700","47.9665","1.0000"
"723.050","84.6601","13","0.8760","-0.2398","1.7892","-57.1284","20.8321","130.1283","6.3000","0.1300","64.6794","35.39238286","140.08685912","7255.0000","5.0000","3.0000","95.0000","47.9707","1.0000"
"723.100","84.2311","13","0.8791","-0.2283","1.7817","-56.0117","21.0116","130.1617","6.3000","0.1300","63.8019","35.39238908","140.08684879","7255.0000","5.0000","3.0000","95.0000","48.1022","1.0000"
"723.150","83.8449","13","0.8828","-0.2059","1.7995","-54.8772","21.2041","130.1968","6.3000","0.1300","62.9330","35.39239549","140.08683871","7239.8198","5.0000","3.0000","94.6700","48.2057","1.0000"
"723.200","83.7069","13","0.8797","-0.1727","1.8130","-53.7825","21.2219","130.2322","6.3000","0.1300","62.7764","35.39240199","140.08682867","7216.8198","5.0000","3.0000","94.1700","48.2371","1.0000"
"723.250","83.5222","13","0.8917","-0.1612","1.8347","-52.7064","21.5937","130.2868","6.3000","0.1300","61.5595","35.39240865","140.08681886","7193.1602","5.0000","3.0000","94.0000","48.2036","1.0000"
"723.300","83.0939","13","0.8701","-0.1440","1.8498","-51.6533","21.1432","130.3252","6.3000","0.1300","62.5488","35.39241541","140.08680932","7169.1602","5.0000","3.0000","94.0000","48.0546","1.0000"
"723.350","82.8388","13","0.8432","-0.1349","1.8672","-50.7664","20.5541","130.3626","6.3000","0.1243","64.1438","35.39242221","140.08679985","7130.3101","5.2500","3.0000","93.6700","47.8703","1.0000"
"723.400","82.5366","13","0.8271","-0.1450","1.8930","-49.8459","20.2245","130.4147","6.3000","0.1200","64.9514","35.39242906","140.08679051","7083.8101","5.7500","3.0000","93.1700","47.6477","1.0000"
"723.450","82.2762","13","0.8338","-0.1478","1.9258","-48.6584","20.4538","130.4566","6.3000","0.1300","64.0207","35.39243622","140.08678136","7062.7202","7.2500","3.0000","92.6700","47.5240","1.0000"
"723.500","82.0865","13","0.8500","-0.1406","1.9228","-47.6441","20.9184","130.4888","6.3000","0.1268","62.4544","35.39244340","140.08677250","7054.7202","9.7500","3.0000","92.1700","47.4719","1.0000"
"723.550","81.8005","13","0.8632","-0.1297","1.9063","-46.6581","21.3108","130.5143","6.2425","0.1200","61.0910","35.39245062","140.08676375","7086.6338","12.2376","3.0000","92.0000","47.4061","1.0000"
"723.600","81.4447","13","0.8740","-0.1200","1.9326","-45.3573","21.6407","130.5552","6.2000","0.1283","59.8979","35.39245805","140.08675529","7139.1089","14.7129","3.0000","92.0000","47.3338","1.0000"
"723.650","81.3005","13","0.8914","-0.0989","1.9388","-44.3386","22.1312","130.5894","6.2000","0.1300","58.4667","35.39246557","140.08674696","7140.3999","16.0000","3.0000","92.0000","47.2097","1.0000"
"723.700","81.1982","13","0.9035","-0.0755","1.9351","-43.2972","22.4838","130.6212","6.2000","0.1300","57.4775","35.39247318","140.08673884","7112.8999","16.0000","3.0000","92.0000","47.0709","1.0000"
"723.750","81.1759","13","0.9067","-0.0420","1.9245","-42.1193","22.6011","130.6551","6.2000","0.1357","57.1632","35.39248104","140.08673086","7099.7998","16.7200","3.0000","92.0000","46.9372","1.0000"
"723.800","81.2800","13","0.8917","-0.0140","1.9363","-41.0049","22.2500","130.6985","6.2000","0.1318","58.1398","35.39248901","140.08672312","7094.7998","18.2200","3.0000","92.0000","46.8042","1.0000"
"723.850","81.1227","13","0.8494","0.0141","1.9673","-39.9456","21.2041","130.7430","6.2000","0.1300","60.8894","35.39249702","140.08671549","7097.4800","19.2376","3.0000","92.0000","46.4248","1.0000"
"723.900","81.0668","13","0.8235","0.0419","1.9913","-38.9242","20.5503","130.7939","6.2000","0.1300","62.7835","35.39250513","140.08670808","7104.4800","19.7327","3.0000","92.0000","46.0629","1.0000"
"723.950","81.0793","13","0.8138","0.0671","2.0025","-37.9242","20.2934","130.8336","6.2000","0.1300","63.5879","35.39251336","140.08670080","7110.2002","20.0000","3.0000","92.3200","45.9617","1.0000"
"724.000","81.3083","13","0.7859","0.0900","1.9864","-36.8200","19.5695","130.8672","6.2000","0.1300","66.1266","35.39252181","140.08669378","7115.2002","20.0000","3.0000","92.8200","45.8865","1.0000"
"724.050","81.6444","13","0.7560","0.0825","1.9630","-35.8889","18.7904","130.8936","6.2000","0.1300","69.1529","35.39253045","140.08668672","7120.8398","20.0000","3.0000","93.0000","45.9299","1.0000"
"724.100","81.7793","13","0.7537","0.0680","1.9116","-35.0944","18.7032","130.9084","6.2000","0.1300","69.5901","35.39253900","140.08667985","7126.8398","20.0000","3.0000","93.0000","45.9879","1.0000"
"724.150","81.9455","13","0.7230","0.0769","1.8878","-34.2449","17.9161","130.9330","6.2000","0.1357","72.7950","35.39254775","140.08667315","7139.7725","20.0000","3.0000","93.0000","46.0833","1.0000"
"724.200","81.9010","13","0.6952","0.0910","1.8958","-33.3502","17.1993","130.9630","6.2000","0.1400","75.7878","35.39255654","140.08666667","7156.6040","20.0000","3.0000","93.0000","46.1677","1.0000"
"724.250","82.0260","13","0.7217","0.0957","1.8722","-32.2461","17.8217","130.9881","6.2000","0.1507","73.2525","35.39256559","140.08666039","7168.2700","20.4600","3.0000","93.0000","46.2342","1.0000"
"724.300","82.2465","13","0.7334","0.0969","1.8462","-31.3922","18.0734","131.0119","6.2000","0.1600","72.4266","35.39257459","140.08665434","7176.7700","21.4600","3.0000","93.0000","46.2549","1.0000"
"724.350","82.2509","13","0.7488","0.0868","1.8429","-30.5698","18.4178","131.0369","6.2000","0.1657","71.0761","35.39258376","140.08664830","7181.5498","21.7700","3.0000","93.3100","46.2260","1.0000"
"724.400","82.3268","13","0.7667","0.0788","1.8417","-29.6680","18.8253","131.0716","6.2000","0.1782","69.6015","35.39259293","140.08664253","7184.0498","21.2700","3.0000","93.8100","46.1508","1.0000"
"724.450","82.5175","13","0.8050","0.0607","1.8360","-28.7108","19.7336","131.0932","6.2000","0.1908","66.5517","35.39260221","140.08663686","7199.5698","21.0000","3.0000","94.0000","46.0421","1.0000"
"724.500","82.9979","13","0.8448","0.0560","1.7711","-27.6964","20.6859","131.0966","6.2000","0.2033","63.8576","35.39261186","140.08663153","7223.0698","21.0000","3.0000","94.0000","46.1360","1.0000"
